zjz,-0.0292551666498184,0.0785609781742096,0.0344035513699054,-0.0437280684709548,-0.1133282929658889,0.0078734159469604,-0.0721274316310882,-0.1350324153900146,0.0814182311296463,-0.1301739811897277,0.18384350836277,-0.0471003800630569,-0.218231976032257,-0.0802987366914749,-0.0659659132361412,0.1867952346801757,-0.1463454514741897,-0.1639022678136825,-0.0639739483594894,0.0210043713450431,0.0530547201633453,0.0534925237298011,0.0119457459077239,0.043972935527563,-0.0567003786563873,-0.3403227031230926,-0.0925042331218719,-0.0568302869796752,-0.0412638969719409,-0.0569383613765239,-0.0778235867619514,0.0452192462980747,-0.168502002954483,-0.0315563976764678,0.0679561123251915,0.1195718646049499,0.0087562603875994,-0.034062922000885,0.1389323025941848,0.0137001890689134,-0.2432763874530792,0.103342019021511,0.0371037721633911,0.2332679033279419,0.2090019732713699,0.0697284117341041,-0.0034731719642877,-0.1448072046041488,0.1403288841247558,-0.1934263706207275,0.0323779433965683,0.1164348796010017,0.0788074880838394,0.0491368286311626,-0.0312560461461544,-0.1601994335651397,0.0512231141328811,0.0489146634936332,-0.1166677474975586,-0.0013367624487727,0.0983269661664962,-0.1411370933055877,0.0218096114695072,-0.0427600555121898,0.1815420240163803,-0.0008619794389232,-0.1124884784221649,-0.209775760769844,0.0921889245510101,-0.177810251712799,-0.0634914860129356,0.0812391266226768,-0.1523257493972778,-0.1479757130146026,-0.3175724148750305,0.0453954227268695,0.4317624568939209,0.1339201629161834,-0.1698789745569229,0.028975149616599,-0.0465879030525684,0.0426988191902637,0.0986802130937576,0.1369240880012512,0.0018386337906122,0.0050951084122061,-0.1542899906635284,0.0259654894471168,0.2361495643854141,-0.0841565132141113,-0.0442498438060283,0.2371396273374557,-0.0163111463189125,0.1566127687692642,0.0267710629850626,0.0668940022587776,-0.0586132109165191,0.066767618060112,-0.1069200560450553,0.0399705059826374,0.0228335782885551,-0.0247258059680461,0.0209987070411443,0.1369150876998901,-0.115277498960495,0.1219387650489807,-0.0900325179100036,0.0523996613919734,0.0087847132235765,0.0056436192244291,-0.1106374338269233,-0.065939076244831,0.1319183856248855,-0.2209259420633316,0.1713978350162506,0.2039157599210739,0.0891749113798141,0.0796381682157516,0.1384753882884979,0.0769858509302139,-0.0163922775536775,-0.0384281203150749,-0.2566068768501282,-0.040645956993103,0.0927997156977653,-0.0205940790474414,0.0786077454686164,0.0253193993121385
zjz,0.0041297553107142,0.0787900611758232,0.012157067656517,-0.0127318203449249,-0.0916907042264938,-0.0074967057444155,-0.0817542746663093,-0.1358589082956314,0.0848620906472206,-0.1165431663393974,0.2404264211654663,-0.0608739107847213,-0.2495699673891067,-0.0608583055436611,-0.0606410428881645,0.1835323721170425,-0.1358318626880645,-0.1375640779733657,-0.0842941179871559,0.0386473573744297,0.0560005269944667,0.0051839100196957,0.0057498477399349,0.0488927960395813,-0.0471563041210174,-0.3463316857814789,-0.116752028465271,-0.0821154415607452,-0.0234839897602796,-0.0760611593723297,-0.0919535458087921,0.0450056418776512,-0.1529128402471542,-0.0634844750165939,0.0598080307245254,0.05661591142416,0.0006420675199478,-0.0402590930461883,0.1821897774934768,0.0163844563066959,-0.2408127188682556,0.1119778752326965,0.0316973328590393,0.2199946343898773,0.2015362530946731,0.1007129102945327,0.0300530046224594,-0.1613367944955825,0.1171589344739914,-0.1672160178422927,0.0731282234191894,0.1490886211395263,0.1080425903201103,0.093882031738758,-0.047883965075016,-0.1722807735204696,0.0350347124040126,0.0704468414187431,-0.105353407561779,0.0166007578372955,0.1225055828690528,-0.0917887240648269,0.0214036870747804,-0.029777267947793,0.1957318782806396,0.0264071729034185,-0.1212624311447143,-0.1766083985567093,0.0980896353721618,-0.1610953658819198,-0.0788303092122078,0.0431965962052345,-0.1861817985773086,-0.1727490872144699,-0.2889789938926697,0.0678124874830246,0.4410464167594909,0.1348844766616821,-0.1934016346931457,0.0255518406629562,-0.06344985216856,0.0160026233643293,0.1083276346325874,0.1327850669622421,0.0057997237890958,-0.0333858281373977,-0.1101521626114845,0.0063874153420329,0.2323523163795471,-0.0801986753940582,-0.0321024842560291,0.2306409776210785,-0.0319636613130569,0.1358407586812973,0.0347869507968425,0.0765653327107429,-0.0553119257092475,0.0581338219344615,-0.087035909295082,0.0236638225615024,0.0237195715308189,-0.0297564044594764,0.0131109990179538,0.1153164580464363,-0.1201766580343246,0.1280048191547393,-0.0658343061804771,0.0746846795082092,0.0459505729377269,0.0494588799774646,-0.094512902200222,-0.0889233276247978,0.1372373402118683,-0.2052199691534042,0.2129091024398803,0.1862263828516006,0.08183304220438,0.0701019167900085,0.1411856561899185,0.1314148157835006,-0.0015578977763652,-0.0316330157220363,-0.2669252753257751,-0.0528133064508438,0.103312075138092,0.0237700436264276,0.0771678313612937,0.0143369594588875
zjz,-0.0249162968248128,0.0859341397881507,0.0219204537570476,-0.0206528026610612,-0.1232751756906509,-0.0006676171906292,-0.0728070586919784,-0.1368655115365982,0.0508189424872398,-0.1126824766397476,0.2409925460815429,-0.076995238661766,-0.2321328371763229,-0.046428382396698,-0.0755355805158615,0.1904615610837936,-0.1375999301671981,-0.1136263832449913,-0.0913608595728874,0.0406513102352619,0.0463862717151641,-0.0004140750970691,0.0254073552787303,0.0648937001824379,-0.0749542713165283,-0.346262127161026,-0.1214728355407714,-0.0907868295907974,-0.0358145982027053,-0.0515649616718292,-0.0483675152063369,0.0288652498275041,-0.119552694261074,0.0031338557600975,0.0584415048360824,0.07435043156147,-0.0143966376781463,-0.0720804035663604,0.1950719356536865,-0.0227335169911384,-0.2410017848014831,0.1045806854963302,0.081122025847435,0.2190621346235275,0.207581415772438,0.0721933022141456,0.0477625280618667,-0.1487119793891906,0.151259571313858,-0.1673949956893921,0.0623389109969139,0.1220971122384071,0.0908302888274192,0.0910534188151359,-0.0291136242449283,-0.159122496843338,0.0596841461956501,0.1147499680519104,-0.1111780032515525,0.0129952626302838,0.105723425745964,-0.0925511419773101,0.0216125342994928,-0.0411976836621761,0.2255366146564483,0.0656439736485481,-0.1445951163768768,-0.1840708404779434,0.1032722145318985,-0.1938046365976333,-0.064946211874485,0.0597894117236137,-0.204332172870636,-0.1645377874374389,-0.3025235533714294,0.0518756210803985,0.439807653427124,0.1521463841199875,-0.177407830953598,-0.0047436319291591,-0.0420987345278263,0.0373019352555274,0.1144270226359367,0.164351001381874,0.0001256316900253,-0.0770955234766006,-0.1338350474834442,-0.0065218461677432,0.2611697316169739,-0.0933768004179,-0.0290298219770193,0.2308984100818634,0.0003720186650753,0.112037792801857,-0.0003397734835743,0.0422994792461395,-0.0863310247659683,0.0383626371622085,-0.0710699781775474,0.0476850271224975,-0.0214471891522407,-0.0198088996112346,0.0067585185170173,0.1149536743760109,-0.1185297444462776,0.1253109276294708,-0.0720418617129325,0.0663117691874504,0.030037235468626,0.0349703468382358,-0.094854786992073,-0.0780346989631652,0.1383962780237198,-0.1963803023099899,0.1975890547037124,0.1638769507408142,0.1007693111896514,0.0718349739909172,0.147981122136116,0.1348584741353988,-0.0117179555818438,-0.009952344931662,-0.2491891086101532,-0.0241400003433227,0.091438390314579,-0.0223046876490116,0.0809380933642387,0.0021954886615276
zjz,0.0195609591901302,0.0734257474541664,0.0146737424656748,-0.0279299933463335,-0.1059773042798042,0.0268572811037302,-0.0759342014789581,-0.1423717886209488,0.0805348977446556,-0.1375223696231842,0.2585673034191131,-0.0873060449957847,-0.2635142207145691,-0.0607968568801879,-0.0696160867810249,0.1945524513721466,-0.1323572546243667,-0.1010478362441062,-0.0866702422499656,0.0177701655775308,0.0437121428549289,0.0065593281760811,0.0519910939037799,0.0510040447115898,-0.0407357588410377,-0.3533750772476196,-0.1237374618649482,-0.086284153163433,-0.0211298055946826,-0.07803775370121,-0.0866839215159416,0.0653247162699699,-0.1152148842811584,-0.0285181757062673,0.0440129376947879,0.060452900826931,-0.0036754957400262,-0.0619254074990749,0.1963650733232498,-0.0006220126524567,-0.2287438660860061,0.0858897715806961,0.0422725304961204,0.2152153253555297,0.2089989334344864,0.0703525021672248,0.025285055860877,-0.160841017961502,0.1291701346635818,-0.153974175453186,0.0766586512327194,0.1441887766122818,0.1221329718828201,0.0809317380189895,-0.0513443313539028,-0.1317101567983627,0.0568667463958263,0.1020677909255027,-0.1236196681857109,0.0030223177745938,0.1197263300418853,-0.0896188765764236,-0.0033947965130209,-0.0111043844372034,0.1817739307880401,0.0661041885614395,-0.1272760480642318,-0.1815518289804458,0.0937500745058059,-0.1764572560787201,-0.0689886063337326,0.0474888011813163,-0.2160589396953582,-0.1807333081960678,-0.2776299715042114,0.0440172329545021,0.4198103845119476,0.1249559968709945,-0.1907983273267746,0.0032220892608165,-0.0289409570395946,0.0169609151780605,0.1364431083202362,0.171134352684021,-0.0062171332538127,-0.0699421688914299,-0.1035170033574104,0.0179675724357366,0.2020723968744278,-0.1159325838088989,-0.0390155501663684,0.2564607262611389,-0.0137218441814184,0.1181902438402175,0.0304773095995187,0.0916401445865631,-0.0399625375866889,0.0740114673972129,-0.0784536749124527,0.0452393032610416,0.0391594618558883,-0.0419017449021339,0.0039231446571648,0.0894098505377769,-0.134431704878807,0.125424176454544,-0.0696802288293838,0.0760594457387924,0.0885333865880966,-0.0020955840591341,-0.0836385637521743,-0.0975509211421012,0.1624679416418075,-0.2082949727773666,0.1585580259561538,0.1910449564456939,0.0597356148064136,0.0754327997565269,0.1349965333938598,0.1592858135700225,0.0217498280107975,-0.0475002229213714,-0.2666753530502319,-0.0256528761237859,0.1023259460926055,0.0081593999639153,0.0388545170426368,-0.0055624875240027
zjz,-0.0279284566640853,0.1062153279781341,0.0281002763658761,0.0023586160968989,-0.1579837203025818,-0.0222270637750625,-0.0541571751236915,-0.1053732857108116,0.0978151783347129,-0.0976127311587333,0.1856632828712463,-0.0675238072872161,-0.2089644074440002,-0.0181488320231437,-0.0556608103215694,0.1848886609077453,-0.1677022725343704,-0.1567250937223434,-0.0687233507633209,0.0271056443452835,0.0581860169768333,0.0429869145154953,0.010366516187787,0.0552776642143726,-0.0741513445973396,-0.3588705062866211,-0.0786531493067741,-0.0907486230134964,-0.0220022741705179,-0.059575155377388,-0.0757429897785186,0.0543570443987846,-0.1459845155477523,-0.0415446758270263,0.0642014592885971,0.0812718644738197,-0.023415733128786,-0.058991689234972,0.1924283504486084,0.0142441624775528,-0.2881346642971039,0.1114468425512313,0.0665693208575248,0.2419521212577819,0.1940370351076126,0.0730582475662231,0.0065338984131813,-0.1498241126537323,0.1280539631843567,-0.1861206442117691,0.0408049672842025,0.1418055593967437,0.0764357447624206,0.069466233253479,-0.0447795055806636,-0.1728314906358719,0.0310896970331668,0.0376089625060558,-0.1392284631729126,-0.0185071788728237,0.1214082986116409,-0.1018149554729461,0.0260706096887588,-0.064306266605854,0.2120505273342132,0.0271858498454093,-0.109967902302742,-0.1720036268234253,0.0828896015882492,-0.1903264373540878,-0.0893831402063369,0.0745620504021644,-0.1530763059854507,-0.1684581488370895,-0.3063687086105346,0.0408558547496795,0.441591739654541,0.1214523240923881,-0.1333468407392501,0.0216237120330333,-0.0447305291891098,-0.0057254480198025,0.0773655176162719,0.1655524373054504,-0.0183615740388631,0.0015702070668339,-0.1192105785012245,0.04479805752635,0.249435156583786,-0.0929175317287445,-0.0272898450493812,0.2313214093446731,0.0077585745602846,0.1454413533210754,-0.0001641325652599,0.0564413592219352,-0.0631811097264289,0.0628105103969574,-0.1124285608530044,0.0420334786176681,0.0138766951858997,-0.0116615546867251,0.0087837232276797,0.1255907863378524,-0.1501021683216095,0.1027501299977302,-0.0523517504334449,0.0279355570673942,0.0007707350887358,0.0112675270065665,-0.1079520657658577,-0.0656709298491478,0.1393152475357055,-0.2082194238901138,0.1875630468130111,0.188327670097351,0.1092092543840408,0.0822018980979919,0.1411152780055999,0.0445232205092906,-0.0032833898440003,-0.0510128587484359,-0.2822401821613312,-0.01346848718822,0.119405373930931,-0.0187773667275905,0.0719769373536109,0.0376300476491451

cyz,-0.0131945321336388,0.1187938377261161,0.0100704189389944,-0.0768074169754982,-0.0841848105192184,-0.0741924196481704,-0.0657773613929748,-0.0865581929683685,0.145503744482994,-0.1199565902352333,0.1884691417217254,-0.0037692375481128,-0.228102222084999,-0.0299076735973358,-0.0451609678566455,0.1431591659784317,-0.1880443543195724,-0.1412452161312103,-0.0525717586278915,0.0271968469023704,0.0606255829334259,0.0794376581907272,0.0121695892885327,0.0175906606018543,-0.0831083953380584,-0.293269008398056,-0.1091773882508277,-0.0688119903206825,-0.0358013845980167,-0.0231691766530275,-0.0297746062278747,0.0374646708369255,-0.1094723790884018,-0.0189096331596374,0.0822620913386344,0.0760965496301651,-0.0324093624949455,-0.0502396039664745,0.232248842716217,0.0141540775075554,-0.2297725528478622,0.0121413711458444,0.095606230199337,0.2793179750442505,0.2771695256233215,0.0339369736611843,-0.0089730601757764,-0.1363608688116073,0.1355005502700805,-0.1927447319030761,0.0086780339479446,0.1474978476762771,0.0729591771960258,0.0691703855991363,0.0387156419456005,-0.1299524009227752,0.0544633194804191,0.0954321846365928,-0.1250102370977401,-0.0660324171185493,0.1062466502189636,-0.1158925518393516,-0.0164125133305788,-0.0604749545454978,0.2716878354549408,-0.0121385976672172,-0.1475997269153595,-0.1885124891996383,0.0842429026961326,-0.2086917608976364,-0.1606149077415466,0.0658307969570159,-0.1659307777881622,-0.1233325153589248,-0.3321837782859802,-0.0131884422153234,0.3711194694042206,0.1467401981353759,-0.1430590748786926,0.1135746166110038,-0.0392233990132808,-0.0061451098881661,0.1256639212369918,0.1102999374270439,-0.0474835336208343,0.0095410291105508,-0.1566984802484512,-0.0148839894682168,0.2702582776546478,-0.0860259681940078,-0.0545029230415821,0.1455479562282562,-0.0190156064927577,0.1149213388562202,0.0271913968026638,-0.0162502359598875,-0.0776111781597137,0.0107479132711887,-0.1899709105491638,-0.018073933199048,0.040813285857439,-0.0081182932481169,-0.013147909194231,0.1747393906116485,-0.145928606390953,0.0986677631735801,-0.0253960583359003,-0.0002590967342257,-0.005049118772149,-0.022497734054923,-0.141572967171669,-0.0533190667629241,0.1465471684932708,-0.19149149954319,0.1786710768938064,0.1200585812330246,0.0776805058121681,0.0736960247159004,0.1671672612428665,0.050199955701828,-0.0717032179236412,0.0087320879101753,-0.2439202815294265,-0.0457657240331172,0.094833105802536,0.0260292775928974,0.1889544576406479,-0.0100253671407699
cyz,-0.0509032569825649,0.1079721674323082,-0.0257074795663356,-0.0834944024682045,-0.1009448245167732,-0.0524462945759296,-0.0544351860880851,-0.06098373234272,0.1290943771600723,-0.1537326574325561,0.2022004425525665,-0.0299570336937904,-0.2205993831157684,-0.0058394009247422,-0.0024923672899603,0.1672917157411575,-0.2117002308368683,-0.1159434840083122,-0.0790411680936813,0.0130498884245753,0.0504291541874408,0.0729273557662963,0.0159875843673944,0.0340874828398227,-0.0862281396985054,-0.3245796263217926,-0.0947173982858657,-0.0602530688047409,0.0120733845978975,-0.0104305604472756,-0.0300727970898151,0.0807448476552963,-0.1272725760936737,-0.0239948853850364,0.0750630721449852,0.0981211960315704,-0.0370555892586708,-0.0418297573924064,0.2444602698087692,-0.0034426590427756,-0.2397754043340683,0.0443901307880878,0.1017708927392959,0.2796911299228668,0.2609505951404571,0.0138647779822349,-0.0115637890994548,-0.1111857667565345,0.0937132760882377,-0.1834050267934799,0.0068654250353574,0.1295830756425857,0.0731834173202514,0.0847329124808311,0.0109576778486371,-0.1248754635453224,0.104140780866146,0.1212087869644165,-0.1518243253231048,-0.0612025000154972,0.1196867227554321,-0.1451392322778701,0.0078413253650069,0.0053683696314692,0.2760111093521118,0.0070240814238786,-0.1164011433720588,-0.201941505074501,0.0783451050519943,-0.192457228899002,-0.1321576088666916,0.0726386904716491,-0.1586402207612991,-0.1289303302764892,-0.3271475732326507,-0.0017141532152891,0.3593070805072784,0.1604758352041244,-0.1488984823226928,0.1243107244372367,-0.0141262076795101,-0.0257307291030883,0.1841120570898056,0.1214046403765678,-0.0643894299864769,-0.0491415821015834,-0.1577009558677673,0.0133546693250536,0.2566119432449341,-0.0478739105165004,-0.0646648854017257,0.1659572571516037,0.0236717574298381,0.070523627102375,0.0597316436469554,0.0061746542342007,-0.0840736180543899,-0.0198132172226905,-0.1836366057395935,-0.0389667116105556,0.0594445690512657,-0.0404814407229423,-0.0332030802965164,0.1872142553329467,-0.1684976816177368,0.1246314123272895,-0.0485244393348693,0.0066467132419347,0.0172966383397579,0.0025752615183591,-0.1034930571913719,-0.0464052967727184,0.1242613196372985,-0.1880416572093963,0.1616458594799041,0.145969271659851,0.0593168437480926,0.0959371551871299,0.1797027885913849,0.0548059456050396,-0.0633951351046562,0.0184545554220676,-0.2678166925907135,-0.0419470146298408,0.1149167418479919,0.0334271788597106,0.2053132206201553,0.0048176818527281
cyz,-0.0412013493478298,0.1404039561748504,0.0258695185184478,-0.0659439042210578,-0.1157407686114311,-0.037145160138607,-0.0692462995648384,-0.0644760355353355,0.1514167785644531,-0.1222232356667518,0.2683896124362945,-0.0151417274028062,-0.2514505088329315,-0.0729012042284011,-0.0217338763177394,0.1674210727214813,-0.1972661167383194,-0.1456488221883773,-0.0418567806482315,0.0213077031075954,0.0230103898793458,0.0482368730008602,0.064540334045887,0.0367379263043403,-0.1066890209913253,-0.3603392243385315,-0.1145144701004028,-0.0292796157300472,-0.031253769993782,-0.0430414117872715,-0.069881647825241,0.0492685809731483,-0.1527777761220932,-0.0672749429941177,0.0882665961980819,0.0993534550070762,-0.058856301009655,-0.0456448122859001,0.2424419075250625,0.0072692641988396,-0.1976741999387741,0.0183871500194072,0.1112092211842536,0.3214653730392456,0.2667514979839325,0.0382768996059894,0.0035017980262637,-0.1256730556488037,0.1221696361899375,-0.1815766096115112,0.0845267176628112,0.1765626221895218,0.0949147269129753,0.0576563477516174,0.0258837863802909,-0.0663855671882629,0.0314793065190315,0.1911496222019195,-0.1156419441103935,-0.0414865724742412,0.1233534142374992,-0.0968058109283447,-0.0139639694243669,-0.0652410984039306,0.2845442295074463,0.0377076938748359,-0.1364956796169281,-0.2072034776210785,0.0945556610822677,-0.1685989648103714,-0.164068654179573,0.0418281331658363,-0.1831984370946884,-0.1330547332763672,-0.3534026741981506,0.0122011350467801,0.3472170531749725,0.109673336148262,-0.1594447046518325,0.0844219699501991,-0.013450052589178,-0.033040415495634,0.1097238659858703,0.1398982405662536,-0.0590590983629226,-0.0283873416483402,-0.1614927798509597,0.0107827531173825,0.2784353494644165,-0.0543373115360736,-0.0545799918472766,0.1733513474464416,0.0156753044575452,0.0657013580203056,0.0771597027778625,0.0055025112815201,-0.0800508260726928,-0.0012171734124422,-0.2340352684259414,-0.0131377894431352,0.0049797659739851,-0.031314380466938,-0.0607274249196052,0.1590767055749893,-0.1615534871816635,0.0928796678781509,-0.0188611969351768,-0.0018712831661105,0.0102253686636686,-0.0465503744781017,-0.1363526880741119,-0.0959127470850944,0.1234432533383369,-0.2168142348527908,0.1669758260250091,0.1183817982673645,0.099805861711502,0.0930422022938728,0.1613316535949707,0.0664513111114502,-0.0285142939537763,0.0044422456994652,-0.2097269594669342,-0.0458038784563541,0.1010453179478645,0.0060043544508516,0.1871187835931778,0.003015564288944
cyz,-0.0039709107950329,0.0798836946487426,0.0070224413648247,-0.0630808472633361,-0.0763722285628318,-0.0547781661152839,-0.0704433694481849,-0.0663689151406288,0.1423858106136322,-0.1199366748332977,0.1888876259326934,-0.0123769780620932,-0.2349358797073364,-0.049699317663908,-0.0373863913118839,0.1613990217447281,-0.1683785915374755,-0.1408420354127884,-0.0593351945281028,0.0333257094025611,0.053729772567749,0.0577589534223079,0.0091650076210498,0.0045603541657328,-0.1007597744464874,-0.2836168706417084,-0.1105518117547035,-0.0633420720696449,-0.0450025200843811,-0.0364111438393592,-0.0444934777915477,0.0397663153707981,-0.113447181880474,-0.0158470775932073,0.0753168240189552,0.0864776223897934,-0.0303856432437896,-0.0635646060109138,0.2168070822954177,0.0277323387563228,-0.23446986079216,0.0184815190732479,0.0690673813223838,0.2608739137649536,0.2476890534162521,0.0270352959632873,-0.0031614750623703,-0.1304329931735992,0.1330704689025879,-0.191484734416008,0.0025241803377866,0.139800876379013,0.0717885866761207,0.0612421482801437,0.033142264932394,-0.1060743406414985,0.0684946104884147,0.1098307445645332,-0.1288280636072158,-0.0704357698559761,0.0917687937617302,-0.1183292791247367,-0.0319445505738258,-0.065589539706707,0.2386406064033508,-0.010978952050209,-0.1353891789913177,-0.2002968192100525,0.0840158015489578,-0.1886979937553405,-0.1526133865118026,0.0775777548551559,-0.1609982401132583,-0.1366288065910339,-0.346386969089508,-0.0147346239537,0.3669509589672088,0.14083793759346,-0.1511157751083374,0.1214803084731102,-0.0214550420641899,-0.0081342756748199,0.1242449358105659,0.1221983432769775,-0.0237858965992927,0.027779035270214,-0.1578538566827774,-0.0140388524159789,0.2600712180137634,-0.0976629108190536,-0.0419614054262638,0.1338708102703094,-0.0107883093878626,0.1156954392790794,0.0199022740125656,-0.0178987327963113,-0.0578443594276905,0.0102847907692193,-0.1688294857740402,-0.0226164795458316,0.0569450594484806,0.0049123289063572,-0.0162913333624601,0.1481038928031921,-0.131489872932434,0.1036426723003387,-0.0171175189316272,-0.0056400881148874,0.001984869595617,-0.0315122716128826,-0.125980794429779,-0.0453270636498928,0.135030597448349,-0.2089761048555374,0.1515333205461502,0.1321500390768051,0.0787668004631996,0.0572359338402748,0.1605496555566787,0.0497358366847038,-0.0760425701737403,0.0101879015564918,-0.2576642036437988,-0.0502747744321823,0.0857847854495048,0.0283590294420719,0.16897052526474,-0.0113649424165487
